#,Step,Step Title,Sub-step,Sub-step Title,Problem,Difficulty,Tag,Status,Date Solved,Revision,Notes,BLOG,YT,LC,GFG,CN,TUF,Alt Link,Alt Source,LC (suggested),LC Suggested By,Solution PDF page,Origin
420,16,Step 16: Dynamic Programming [Patterns and Problems],6,6. DP on Stocks,Buy and Sell Stock - II|(DP-36),Hard,"Arrays, Dynamic Programming, Recursion, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/buy-and-sell-stock-ii-dp-36/,https://www.youtube.com/watch?v=nGJmxkUJQGs,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii/,https://www.geeksforgeeks.org/problems/buy-stock-2/1,https://www.codingninjas.com/studio/problems/best-time-to-buy-and-sell-stock-ii_630282,https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-ii,,,,,1815,takeuforward roadmap
421,16,Step 16: Dynamic Programming [Patterns and Problems],6,6. DP on Stocks,Buy and Sell Stocks III|(DP-37),Hard,"Dynamic Programming, Arrays, Recursion, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/buy-and-sell-stock-iii-dp-37/,https://www.youtube.com/watch?v=-uQGzhYj8BQ,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii/description/,https://practice.geeksforgeeks.org/problems/buy-and-sell-a-share-at-most-twice/1,https://www.codingninjas.com/studio/problems/best-time-to-buy-and-sell-stock-iii_1071012,https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-iii,,,,,1815,takeuforward roadmap
422,16,Step 16: Dynamic Programming [Patterns and Problems],6,6. DP on Stocks,Buy and Stock Sell IV |(DP-38),Hard,"Arrays, Data Structures, Dynamic Programming, Recursion",Not Started,,,,https://takeuforward.org/data-structure/buy-and-sell-stock-iv-dp-38/,https://www.youtube.com/watch?v=IV1dHbk5CDc,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/,https://practice.geeksforgeeks.org/problems/maximum-profit4657/1,https://www.codingninjas.com/studio/problems/best-time-to-buy-and-sell-stock-iv_1080698,https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-iv,,,,,1823,takeuforward roadmap
423,16,Step 16: Dynamic Programming [Patterns and Problems],6,6. DP on Stocks,Buy and Sell Stocks With Cooldown|(DP-39),Hard,"Arrays, Data Structures, Recursion, Dynamic Programming",Not Started,,,,https://takeuforward.org/data-structure/buy-and-sell-stocks-with-cooldown-dp-39/,https://www.youtube.com/watch?v=IGIe46xw3YY,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown/,https://www.geeksforgeeks.org/problems/buy-stock-with-cooldown/1,https://www.codingninjas.com/studio/problems/best-time-to-buy-and-sell-stock-with-cooldown_3125969,,,,,,1831,takeuforward roadmap
424,16,Step 16: Dynamic Programming [Patterns and Problems],6,6. DP on Stocks,Buy and Sell Stocks With Transaction Fee|(DP-40),Hard,"Arrays, Data Structures, Recursion, Dynamic Programming",Not Started,,,,https://takeuforward.org/data-structure/buy-and-sell-stocks-with-transaction-fees-dp-40/,https://www.youtube.com/watch?v=k4eK-vEmnKg,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/,https://www.geeksforgeeks.org/problems/buy-stock-with-transaction-fee/1,https://www.codingninjas.com/studio/problems/best-time-to-buy-and-sell-stock-with-transaction-fee_3118974,https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-with-cooldown-and-transaction-fees,,,,,1838,takeuforward roadmap
425,16,Step 16: Dynamic Programming [Patterns and Problems],7,7. DP on LIS,Longest Increasing Subsequence |(DP-41),Hard,"Arrays, Recursion, Dynamic Programming, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/longest-increasing-subsequence-dp-41/,https://www.youtube.com/watch?v=ekcwMsSIzVc,https://leetcode.com/problems/longest-increasing-subsequence/,https://practice.geeksforgeeks.org/problems/longest-increasing-subsequence-1587115620/1,https://www.codingninjas.com/studio/problems/longest-increasing-subsequence_630459,https://takeuforward.org/plus/dsa/problems/longest-increasing-subsequence,,,,,1860,takeuforward roadmap
426,16,Step 16: Dynamic Programming [Patterns and Problems],7,7. DP on LIS,Printing Longest Increasing Subsequence|(DP-42),Hard,"Data Structures, Arrays, Dynamic Programming, Recursion",Not Started,,,,https://takeuforward.org/data-structure/printing-longest-increasing-subsequence-dp-42/,https://www.youtube.com/watch?v=IFfYfonAFGc,,https://www.geeksforgeeks.org/problems/printing-longest-increasing-subsequence/1,https://www.codingninjas.com/studio/problems/printing-longest-increasing-subsequence_8360670,https://takeuforward.org/plus/dsa/problems/print-longest-increasing-subsequence,,,,,1847,takeuforward roadmap
427,16,Step 16: Dynamic Programming [Patterns and Problems],7,7. DP on LIS,Longest Increasing Subsequence |(DP-43),Hard,"Arrays, Recursion, Dynamic Programming, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/longest-increasing-subsequence-binary-search-dp-43/,https://www.youtube.com/watch?v=on2hvxBXJH4,,https://www.geeksforgeeks.org/problems/longest-increasing-subsequence-1587115620/1,https://www.codingninjas.com/studio/problems/longest-increasing-subsequence_630459,https://takeuforward.org/plus/dsa/problems/longest-increasing-subsequence,,,,,1860,takeuforward roadmap
428,16,Step 16: Dynamic Programming [Patterns and Problems],7,7. DP on LIS,Largest Divisible Subset|(DP-44),Hard,"Arrays, Recursion, Data Structures, Dynamic Programming",Not Started,,,,https://takeuforward.org/data-structure/longest-divisible-subset-dp-44/,https://www.youtube.com/watch?v=gDuZwBW9VvM,https://leetcode.com/problems/largest-divisible-subset/,https://www.geeksforgeeks.org/problems/largest-divisible-subset--170643/1,https://www.codingninjas.com/studio/problems/divisible-set_3754960,https://takeuforward.org/plus/dsa/problems/largest-divisible-subset,,,,,1852,takeuforward roadmap
429,16,Step 16: Dynamic Programming [Patterns and Problems],7,7. DP on LIS,Longest String Chain|(DP-45),Hard,"String, Dynamic Programming, Data Structures, Recursion",Not Started,,,,https://takeuforward.org/data-structure/longest-string-chain-dp-45/,https://www.youtube.com/watch?v=YY8iBaYcc4g,https://leetcode.com/problems/longest-string-chain/,https://www.geeksforgeeks.org/problems/longest-string-chain/1,https://www.codingninjas.com/studio/problems/longest-string-chain_3752111,https://takeuforward.org/plus/dsa/problems/longest-string-chain,,,,,1855,takeuforward roadmap
430,16,Step 16: Dynamic Programming [Patterns and Problems],7,7. DP on LIS,Longest Bitonic Subsequence |(DP-46),Hard,"Arrays, Recursion, Data Structures, Dynamic Programming",Not Started,,,,https://takeuforward.org/data-structure/longest-bitonic-subsequence-dp-46/,https://www.youtube.com/watch?v=y4vN0WNdrlg,,https://practice.geeksforgeeks.org/problems/longest-bitonic-subsequence0824/1,https://www.codingninjas.com/studio/problems/longest-bitonic-sequence_1062688,https://takeuforward.org/plus/dsa/problems/longest-bitonic-subsequence,,,,,1858,takeuforward roadmap
431,16,Step 16: Dynamic Programming [Patterns and Problems],7,7. DP on LIS,Number of Longest Increasing Subsequences|(DP-47),Hard,"Arrays, Dynamic Programming, Graph, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/number-of-longest-increasing-subsequences-dp-47/,https://www.youtube.com/watch?v=cKVl1TFdNXg,https://leetcode.com/problems/number-of-longest-increasing-subsequence/,https://www.geeksforgeeks.org/problems/number-of-longest-increasing-subsequence/1,https://www.codingninjas.com/studio/problems/number-of-longest-increasing-subsequence_3751627,https://takeuforward.org/plus/dsa/problems/number-of-longest-increasing-subsequences,,,,,1862,takeuforward roadmap
432,16,Step 16: Dynamic Programming [Patterns and Problems],8,8. MCM DP | Partition DP,Matrix Chain Multiplication|(DP-48),Hard,"Arrays, Dynamic Programming, Data Structures, Recursion",Not Started,,,,https://takeuforward.org/dynamic-programming/matrix-chain-multiplication-dp-48/,https://www.youtube.com/watch?v=vRVfmbCFW7Y,,https://www.geeksforgeeks.org/problems/matrix-chain-multiplication0303/1,https://www.codingninjas.com/studio/problems/matrix-chain-multiplication_624880,https://takeuforward.org/plus/dsa/problems/matrix-chain-multiplication,,,,,1865,takeuforward roadmap
433,16,Step 16: Dynamic Programming [Patterns and Problems],8,8. MCM DP | Partition DP,Matrix Chain Multiplication | Bottom-Up|(DP-49),Hard,"Arrays, Dynamic Programming, Recursion, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/matrix-chain-multiplication-tabulation-method-dp-49/,https://www.youtube.com/watch?v=pDCXsbAw5Cg,,https://www.geeksforgeeks.org/problems/matrix-chain-multiplication0303/1,https://www.codingninjas.com/studio/problems/matrix-chain-multiplication_624880,https://takeuforward.org/plus/dsa/problems/matrix-chain-multiplication,,,,,1865,takeuforward roadmap
434,16,Step 16: Dynamic Programming [Patterns and Problems],8,8. MCM DP | Partition DP,Minimum Cost to Cut the Stick|(DP-50),Hard,"Arrays, Dynamic Programming, Data Structures, Recursion",Not Started,,,,https://takeuforward.org/data-structure/minimum-cost-to-cut-the-stick-dp-50/,https://www.youtube.com/watch?v=xwomavsC86c,https://leetcode.com/problems/minimum-cost-to-cut-a-stick/,https://www.geeksforgeeks.org/problems/rod-cutting0840/1,https://www.codingninjas.com/studio/problems/rod-cutting-problem_800284,https://takeuforward.org/plus/dsa/problems/minimum-cost-to-cut-the-stick,,,,,1871,takeuforward roadmap
435,16,Step 16: Dynamic Programming [Patterns and Problems],8,8. MCM DP | Partition DP,Burst Balloons|(DP-51),Hard,"Arrays, Data Structures, Dynamic Programming, Recursion",Not Started,,,,https://takeuforward.org/data-structure/burst-balloons-partition-dp-dp-51/,https://www.youtube.com/watch?v=Yz4LlDSlkns,https://leetcode.com/problems/burst-balloons/,https://www.geeksforgeeks.org/batch-problems/maximum-triple-product/1/,https://www.codingninjas.com/codestudio/problems/burst-balloons_628471,https://takeuforward.org/plus/dsa/problems/burst-balloons,,,,,1879,takeuforward roadmap
436,16,Step 16: Dynamic Programming [Patterns and Problems],8,8. MCM DP | Partition DP,Evaluate Boolean Expression to True|(DP-52),Hard,"String, Data Structures, Dynamic Programming, Recursion",Not Started,,,,https://takeuforward.org/data-structure/evaluate-boolean-expression-to-true-partition-dp-dp-52/,https://www.youtube.com/watch?v=MM7fXopgyjw,https://leetcode.com/problems/parsing-a-boolean-expression/,https://www.geeksforgeeks.org/problems/boolean-parenthesization5610/1,https://www.codingninjas.com/studio/problems/boolean-evaluation_1214650,,,,,,1885,takeuforward roadmap
437,16,Step 16: Dynamic Programming [Patterns and Problems],8,8. MCM DP | Partition DP,Palindrome Partitioning - II|(DP-53),Hard,"String, Data Structures, Dynamic Programming",Not Started,,,,https://takeuforward.org/data-structure/palindrome-partitioning-ii-front-partition-dp-53/,https://www.youtube.com/watch?v=_H8V5hJUGd0,https://leetcode.com/problems/palindrome-partitioning-ii/,https://www.geeksforgeeks.org/problems/palindromic-patitioning4845/1,https://www.codingninjas.com/studio/problems/palindrome-partitioning-ll_873266,https://takeuforward.org/plus/dsa/problems/palindrome-partitioning-ii-,,,,,,takeuforward roadmap
438,16,Step 16: Dynamic Programming [Patterns and Problems],8,8. MCM DP | Partition DP,Partition Array for Maximum Sum|(DP-54),Hard,"Arrays, Dynamic Programming, Recursion, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/partition-array-for-maximum-sum-front-partition-dp-54/,https://www.youtube.com/watch?v=PhWWJmaKfMc,https://leetcode.com/problems/partition-array-for-maximum-sum/,https://www.geeksforgeeks.org/problems/partition-array-for-maximum-sum/1,https://www.codingninjas.com/studio/problems/partition-array-for-maximum-sum_3755255,,,,,,1896,takeuforward roadmap
439,16,Step 16: Dynamic Programming [Patterns and Problems],9,9. DP on Squares,Maximum Rectangle Area with all 1's|(DP-55),Hard,"Arrays, Data Structures, Dynamic Programming, Recursion",Not Started,,,,https://takeuforward.org/data-structure/maximum-rectangle-area-with-all-1s-dp-on-rectangles-dp-55/,https://www.youtube.com/watch?v=tOylVCugy9k,https://leetcode.com/problems/maximal-rectangle/,https://practice.geeksforgeeks.org/problems/max-rectangle/1,,,,,,,1901,takeuforward roadmap
440,16,Step 16: Dynamic Programming [Patterns and Problems],9,9. DP on Squares,Count Square Submatrices with All Ones|(DP-56),Hard,"Arrays, Data Structures, Recursion, Dynamic Programming",Not Started,,,,https://takeuforward.org/data-structure/count-square-submatrices-with-all-1s-dp-on-rectangles-dp-56/,https://www.youtube.com/watch?v=auS1fynpnjo,https://leetcode.com/problems/count-square-submatrices-with-all-ones/,https://www.geeksforgeeks.org/problems/count-square-submatrices-with-all-ones/1,,,,,,,1905,takeuforward roadmap
441,17,Step 17: Tries,1,1. Theory,Implement TRIE | INSERT | SEARCH | STARTSWITH,Hard,"Trie, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/implement-trie-1/,https://www.youtube.com/watch?v=dBGUmUQhjaM,https://leetcode.com/problems/implement-trie-prefix-tree/,https://www.geeksforgeeks.org/problems/trie-insert-and-search0651/1,https://www.codingninjas.com/studio/problems/trie-implementation_1062581,https://takeuforward.org/plus/dsa/problems/trie-implementation-and-operations,,,,,,takeuforward roadmap
442,17,Step 17: Tries,2,2. Problems,Implement Trie - 2 (Prefix Tree),Hard,"Trie, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/implement-trie-ii/,,,https://www.geeksforgeeks.org/problems/trie-delete/1,https://www.codingninjas.com/studio/problems/trie-delete-operation_1062663,https://takeuforward.org/plus/dsa/problems/trie-implementation-and-advanced-operations,https://www.naukri.com/code360/problems/implement-trie_1387095,Naukri Code360,,,1910,takeuforward roadmap
443,17,Step 17: Tries,2,2. Problems,Longest String with All Prefixes,Medium,"String, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=AWnBa91lThI,,https://www.geeksforgeeks.org/problems/longest-common-prefix-in-an-array5129/1,https://www.codingninjas.com/studio/problems/longest-common-prefix_2090383,https://takeuforward.org/plus/dsa/problems/longest-word-with-all-prefixes,https://www.naukri.com/code360/problems/complete-string_2687860,Naukri Code360,,,1923,takeuforward roadmap
444,17,Step 17: Tries,2,2. Problems,Number of Distinct Substrings in a String,Hard,"String, Trie, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/number-of-distinct-substrings-in-a-string-using-trie/,https://www.youtube.com/watch?v=RV0QeTyHZxo,,https://practice.geeksforgeeks.org/problems/count-of-distinct-substrings/1,https://www.codingninjas.com/studio/problems/count-distinct-substrings_985292,https://takeuforward.org/plus/dsa/problems/number-of-distinct-substrings-in-a-string,https://www.naukri.com/code360/problems/count-distinct-substrings_985292,Naukri Code360,,,1929,takeuforward roadmap
445,17,Step 17: Tries,2,2. Problems,Bit PreRequisites for TRIE Problems,Hard,"Trie, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=5iyuU4hQFrw,,https://www.geeksforgeeks.org/problems/bits-basic-operations/1,https://www.codingninjas.com/codestudio/problems/bitwise-basic-operations_8382552,,,,https://leetcode.com/problems/single-number,codolio,1934,takeuforward roadmap
446,17,Step 17: Tries,2,2. Problems,Maximum XOR of two numbers in an array,Medium,"Arrays, Hashing, Bit Manipulation, Data Structures, Trie",Not Started,,,,https://takeuforward.org/data-structure/maximum-xor-of-two-numbers-in-an-array/,https://www.youtube.com/watch?v=EIhAwfHubE8,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array/,https://practice.geeksforgeeks.org/problems/maximum-xor-of-two-numbers-in-an-array/0,https://www.codingninjas.com/codestudio/problems/maximum-xor_3119012,https://takeuforward.org/plus/dsa/problems/maximum-xor-of-two-numbers-in-an-array,,,,,1939,takeuforward roadmap
447,17,Step 17: Tries,2,2. Problems,Maximum XOR With an Element From Array,Hard,"Arrays, Bit Manipulation, Trie, Data Structures",Not Started,,,,https://takeuforward.org/trie/maximum-xor-queries-trie/,https://www.youtube.com/watch?v=Q8LhG9Pi5KM,https://leetcode.com/problems/maximum-xor-with-an-element-from-array/,https://www.geeksforgeeks.org/problems/maximum-xor-with-an-element-from-array/1,https://www.codingninjas.com/studio/problems/maximum-xor-with-an-element-from-array_1382020,https://takeuforward.org/plus/dsa/problems/maximum-xor-with-an-element-from-an-array,,,,,,takeuforward roadmap
